Timestamp,Face ID,Happiness Index
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
14/02/2024 08:59:51,213-186-255-255-1707881391,[97.746155],Kolkata
14/02/2024 08:59:51,209-183-255-255-1707881391,[92.696045],Kolkata
14/02/2024 08:59:51,214-194-246-246-1707881391,[99.57469],Kolkata
14/02/2024 08:59:51,210-190-251-251-1707881391,[97.8104],Kolkata
14/02/2024 08:59:51,215-195-242-242-1707881391,[97.06701],Kolkata
14/02/2024 08:59:39,233-185-247-247-1707881379,[78.45123],Kolkata
14/02/2024 08:59:41,228-197-233-233-1707881381,[76.12059],Kolkata
14/02/2024 08:59:41,225-200-230-230-1707881381,[90.421585],Kolkata
14/02/2024 08:59:42,228-197-231-231-1707881382,[79.0984],Kolkata
14/02/2024 08:59:42,226-193-238-238-1707881382,[97.07192],Kolkata
14/02/2024 08:59:43,227-196-235-235-1707881383,[99.35528],Kolkata
14/02/2024 08:59:43,223-192-247-247-1707881383,[96.10518],Kolkata
14/02/2024 08:59:43,223-191-245-245-1707881383,[99.4798],Kolkata
14/02/2024 08:59:43,226-191-240-240-1707881383,[99.47578],Kolkata
14/02/2024 08:59:43,228-190-240-240-1707881383,[98.499794],Kolkata
14/02/2024 08:59:43,230-191-237-237-1707881383,[99.3773],Kolkata
14/02/2024 08:59:43,233-194-234-234-1707881383,[99.23315],Kolkata
14/02/2024 08:59:43,235-197-230-230-1707881383,[99.14037],Kolkata
14/02/2024 08:59:44,235-195-232-232-1707881384,[98.630516],Kolkata
14/02/2024 08:59:44,236-196-230-230-1707881384,[99.14942],Kolkata
14/02/2024 08:59:44,223-190-246-246-1707881384,[99.77509],Kolkata
14/02/2024 08:59:44,229-195-238-238-1707881384,[99.22885],Kolkata
14/02/2024 08:59:44,226-196-237-237-1707881384,[99.84087],Kolkata
14/02/2024 08:59:44,224-192-243-243-1707881384,[99.24548],Kolkata
14/02/2024 08:59:44,227-193-239-239-1707881384,[84.3754],Kolkata
14/02/2024 08:59:44,223-189-245-245-1707881384,[93.6625],Kolkata
14/02/2024 08:59:45,230-193-239-239-1707881385,[89.574104],Kolkata
14/02/2024 08:59:45,231-194-240-240-1707881385,[83.262344],Kolkata
14/02/2024 08:59:45,230-196-235-235-1707881385,[97.28427],Kolkata
14/02/2024 08:59:45,228-194-239-239-1707881385,[98.409256],Kolkata
14/02/2024 08:59:45,228-192-240-240-1707881385,[94.602554],Kolkata
14/02/2024 08:59:45,223-190-244-244-1707881385,[76.562965],Kolkata
14/02/2024 08:59:47,226-197-239-239-1707881387,[92.05721],Kolkata
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
14/02/2024 08:59:51,213-186-255-255-1707881391,[97.746155],Kolkata
14/02/2024 08:59:51,209-183-255-255-1707881391,[92.696045],Kolkata
14/02/2024 08:59:51,214-194-246-246-1707881391,[99.57469],Kolkata
14/02/2024 08:59:51,210-190-251-251-1707881391,[97.8104],Kolkata
14/02/2024 08:59:51,215-195-242-242-1707881391,[97.06701],Kolkata
14/02/2024 08:59:51,205-196-249-249-1707881391,[99.45973],Kolkata
14/02/2024 08:59:39,233-185-247-247-1707881379,[78.45123],Kolkata
14/02/2024 08:59:41,228-197-233-233-1707881381,[76.12059],Kolkata
14/02/2024 08:59:41,225-200-230-230-1707881381,[90.421585],Kolkata
14/02/2024 08:59:42,228-197-231-231-1707881382,[79.0984],Kolkata
14/02/2024 08:59:42,226-193-238-238-1707881382,[97.07192],Kolkata
14/02/2024 08:59:43,227-196-235-235-1707881383,[99.35528],Kolkata
14/02/2024 08:59:43,223-192-247-247-1707881383,[96.10518],Kolkata
14/02/2024 08:59:43,223-191-245-245-1707881383,[99.4798],Kolkata
14/02/2024 08:59:43,226-191-240-240-1707881383,[99.47578],Kolkata
14/02/2024 08:59:43,228-190-240-240-1707881383,[98.499794],Kolkata
14/02/2024 08:59:43,230-191-237-237-1707881383,[99.3773],Kolkata
14/02/2024 08:59:43,233-194-234-234-1707881383,[99.23315],Kolkata
14/02/2024 08:59:43,235-197-230-230-1707881383,[99.14037],Kolkata
14/02/2024 08:59:44,235-195-232-232-1707881384,[98.630516],Kolkata
14/02/2024 08:59:44,236-196-230-230-1707881384,[99.14942],Kolkata
14/02/2024 08:59:44,223-190-246-246-1707881384,[99.77509],Kolkata
14/02/2024 08:59:44,229-195-238-238-1707881384,[99.22885],Kolkata
14/02/2024 08:59:44,226-196-237-237-1707881384,[99.84087],Kolkata
14/02/2024 08:59:44,224-192-243-243-1707881384,[99.24548],Kolkata
14/02/2024 08:59:44,227-193-239-239-1707881384,[84.3754],Kolkata
14/02/2024 08:59:44,223-189-245-245-1707881384,[93.6625],Kolkata
14/02/2024 08:59:45,230-193-239-239-1707881385,[89.574104],Kolkata
14/02/2024 08:59:45,231-194-240-240-1707881385,[83.262344],Kolkata
14/02/2024 08:59:45,230-196-235-235-1707881385,[97.28427],Kolkata
14/02/2024 08:59:45,228-194-239-239-1707881385,[98.409256],Kolkata
14/02/2024 08:59:45,228-192-240-240-1707881385,[94.602554],Kolkata
14/02/2024 08:59:45,223-190-244-244-1707881385,[76.562965],Kolkata
14/02/2024 08:59:47,226-197-239-239-1707881387,[92.05721],Kolkata
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
14/02/2024 08:59:51,213-186-255-255-1707881391,[97.746155],Kolkata
14/02/2024 08:59:51,209-183-255-255-1707881391,[92.696045],Kolkata
14/02/2024 08:59:51,214-194-246-246-1707881391,[99.57469],Kolkata
14/02/2024 08:59:51,210-190-251-251-1707881391,[97.8104],Kolkata
14/02/2024 08:59:51,215-195-242-242-1707881391,[97.06701],Kolkata
14/02/2024 08:59:51,205-196-249-249-1707881391,[99.45973],Kolkata
14/02/2024 08:59:51,209-194-251-251-1707881391,[95.37885],Kolkata
14/02/2024 08:59:39,233-185-247-247-1707881379,[78.45123],Kolkata
14/02/2024 08:59:41,228-197-233-233-1707881381,[76.12059],Kolkata
14/02/2024 08:59:41,225-200-230-230-1707881381,[90.421585],Kolkata
14/02/2024 08:59:42,228-197-231-231-1707881382,[79.0984],Kolkata
14/02/2024 08:59:42,226-193-238-238-1707881382,[97.07192],Kolkata
14/02/2024 08:59:43,227-196-235-235-1707881383,[99.35528],Kolkata
14/02/2024 08:59:43,223-192-247-247-1707881383,[96.10518],Kolkata
14/02/2024 08:59:43,223-191-245-245-1707881383,[99.4798],Kolkata
14/02/2024 08:59:43,226-191-240-240-1707881383,[99.47578],Kolkata
14/02/2024 08:59:43,228-190-240-240-1707881383,[98.499794],Kolkata
14/02/2024 08:59:43,230-191-237-237-1707881383,[99.3773],Kolkata
14/02/2024 08:59:43,233-194-234-234-1707881383,[99.23315],Kolkata
14/02/2024 08:59:43,235-197-230-230-1707881383,[99.14037],Kolkata
14/02/2024 08:59:44,235-195-232-232-1707881384,[98.630516],Kolkata
14/02/2024 08:59:44,236-196-230-230-1707881384,[99.14942],Kolkata
14/02/2024 08:59:44,223-190-246-246-1707881384,[99.77509],Kolkata
14/02/2024 08:59:44,229-195-238-238-1707881384,[99.22885],Kolkata
14/02/2024 08:59:44,226-196-237-237-1707881384,[99.84087],Kolkata
14/02/2024 08:59:44,224-192-243-243-1707881384,[99.24548],Kolkata
14/02/2024 08:59:44,227-193-239-239-1707881384,[84.3754],Kolkata
14/02/2024 08:59:44,223-189-245-245-1707881384,[93.6625],Kolkata
14/02/2024 08:59:45,230-193-239-239-1707881385,[89.574104],Kolkata
14/02/2024 08:59:45,231-194-240-240-1707881385,[83.262344],Kolkata
14/02/2024 08:59:45,230-196-235-235-1707881385,[97.28427],Kolkata
14/02/2024 08:59:45,228-194-239-239-1707881385,[98.409256],Kolkata
14/02/2024 08:59:45,228-192-240-240-1707881385,[94.602554],Kolkata
14/02/2024 08:59:45,223-190-244-244-1707881385,[76.562965],Kolkata
14/02/2024 08:59:47,226-197-239-239-1707881387,[92.05721],Kolkata
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
14/02/2024 08:59:51,213-186-255-255-1707881391,[97.746155],Kolkata
14/02/2024 08:59:51,209-183-255-255-1707881391,[92.696045],Kolkata
14/02/2024 08:59:51,214-194-246-246-1707881391,[99.57469],Kolkata
14/02/2024 08:59:51,210-190-251-251-1707881391,[97.8104],Kolkata
14/02/2024 08:59:51,215-195-242-242-1707881391,[97.06701],Kolkata
14/02/2024 08:59:51,205-196-249-249-1707881391,[99.45973],Kolkata
14/02/2024 08:59:51,209-194-251-251-1707881391,[95.37885],Kolkata
14/02/2024 08:59:52,218-203-248-248-1707881392,[95.881584],Kolkata
14/02/2024 08:59:39,233-185-247-247-1707881379,[78.45123],Kolkata
14/02/2024 08:59:41,228-197-233-233-1707881381,[76.12059],Kolkata
14/02/2024 08:59:41,225-200-230-230-1707881381,[90.421585],Kolkata
14/02/2024 08:59:42,228-197-231-231-1707881382,[79.0984],Kolkata
14/02/2024 08:59:42,226-193-238-238-1707881382,[97.07192],Kolkata
14/02/2024 08:59:43,227-196-235-235-1707881383,[99.35528],Kolkata
14/02/2024 08:59:43,223-192-247-247-1707881383,[96.10518],Kolkata
14/02/2024 08:59:43,223-191-245-245-1707881383,[99.4798],Kolkata
14/02/2024 08:59:43,226-191-240-240-1707881383,[99.47578],Kolkata
14/02/2024 08:59:43,228-190-240-240-1707881383,[98.499794],Kolkata
14/02/2024 08:59:43,230-191-237-237-1707881383,[99.3773],Kolkata
14/02/2024 08:59:43,233-194-234-234-1707881383,[99.23315],Kolkata
14/02/2024 08:59:43,235-197-230-230-1707881383,[99.14037],Kolkata
14/02/2024 08:59:44,235-195-232-232-1707881384,[98.630516],Kolkata
14/02/2024 08:59:44,236-196-230-230-1707881384,[99.14942],Kolkata
14/02/2024 08:59:44,223-190-246-246-1707881384,[99.77509],Kolkata
14/02/2024 08:59:44,229-195-238-238-1707881384,[99.22885],Kolkata
14/02/2024 08:59:44,226-196-237-237-1707881384,[99.84087],Kolkata
14/02/2024 08:59:44,224-192-243-243-1707881384,[99.24548],Kolkata
14/02/2024 08:59:44,227-193-239-239-1707881384,[84.3754],Kolkata
14/02/2024 08:59:44,223-189-245-245-1707881384,[93.6625],Kolkata
14/02/2024 08:59:45,230-193-239-239-1707881385,[89.574104],Kolkata
14/02/2024 08:59:45,231-194-240-240-1707881385,[83.262344],Kolkata
14/02/2024 08:59:45,230-196-235-235-1707881385,[97.28427],Kolkata
14/02/2024 08:59:45,228-194-239-239-1707881385,[98.409256],Kolkata
14/02/2024 08:59:45,228-192-240-240-1707881385,[94.602554],Kolkata
14/02/2024 08:59:45,223-190-244-244-1707881385,[76.562965],Kolkata
14/02/2024 08:59:47,226-197-239-239-1707881387,[92.05721],Kolkata
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
14/02/2024 08:59:51,213-186-255-255-1707881391,[97.746155],Kolkata
14/02/2024 08:59:51,209-183-255-255-1707881391,[92.696045],Kolkata
14/02/2024 08:59:51,214-194-246-246-1707881391,[99.57469],Kolkata
14/02/2024 08:59:51,210-190-251-251-1707881391,[97.8104],Kolkata
14/02/2024 08:59:51,215-195-242-242-1707881391,[97.06701],Kolkata
14/02/2024 08:59:51,205-196-249-249-1707881391,[99.45973],Kolkata
14/02/2024 08:59:51,209-194-251-251-1707881391,[95.37885],Kolkata
14/02/2024 08:59:52,218-203-248-248-1707881392,[95.881584],Kolkata
14/02/2024 08:59:52,217-198-255-255-1707881392,[85.90973],Kolkata
14/02/2024 08:59:39,233-185-247-247-1707881379,[78.45123],Kolkata
14/02/2024 08:59:41,228-197-233-233-1707881381,[76.12059],Kolkata
14/02/2024 08:59:41,225-200-230-230-1707881381,[90.421585],Kolkata
14/02/2024 08:59:42,228-197-231-231-1707881382,[79.0984],Kolkata
14/02/2024 08:59:42,226-193-238-238-1707881382,[97.07192],Kolkata
14/02/2024 08:59:43,227-196-235-235-1707881383,[99.35528],Kolkata
14/02/2024 08:59:43,223-192-247-247-1707881383,[96.10518],Kolkata
14/02/2024 08:59:43,223-191-245-245-1707881383,[99.4798],Kolkata
14/02/2024 08:59:43,226-191-240-240-1707881383,[99.47578],Kolkata
14/02/2024 08:59:43,228-190-240-240-1707881383,[98.499794],Kolkata
14/02/2024 08:59:43,230-191-237-237-1707881383,[99.3773],Kolkata
14/02/2024 08:59:43,233-194-234-234-1707881383,[99.23315],Kolkata
14/02/2024 08:59:43,235-197-230-230-1707881383,[99.14037],Kolkata
14/02/2024 08:59:44,235-195-232-232-1707881384,[98.630516],Kolkata
14/02/2024 08:59:44,236-196-230-230-1707881384,[99.14942],Kolkata
14/02/2024 08:59:44,223-190-246-246-1707881384,[99.77509],Kolkata
14/02/2024 08:59:44,229-195-238-238-1707881384,[99.22885],Kolkata
14/02/2024 08:59:44,226-196-237-237-1707881384,[99.84087],Kolkata
14/02/2024 08:59:44,224-192-243-243-1707881384,[99.24548],Kolkata
14/02/2024 08:59:44,227-193-239-239-1707881384,[84.3754],Kolkata
14/02/2024 08:59:44,223-189-245-245-1707881384,[93.6625],Kolkata
14/02/2024 08:59:45,230-193-239-239-1707881385,[89.574104],Kolkata
14/02/2024 08:59:45,231-194-240-240-1707881385,[83.262344],Kolkata
14/02/2024 08:59:45,230-196-235-235-1707881385,[97.28427],Kolkata
14/02/2024 08:59:45,228-194-239-239-1707881385,[98.409256],Kolkata
14/02/2024 08:59:45,228-192-240-240-1707881385,[94.602554],Kolkata
14/02/2024 08:59:45,223-190-244-244-1707881385,[76.562965],Kolkata
14/02/2024 08:59:47,226-197-239-239-1707881387,[92.05721],Kolkata
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
14/02/2024 08:59:51,213-186-255-255-1707881391,[97.746155],Kolkata
14/02/2024 08:59:51,209-183-255-255-1707881391,[92.696045],Kolkata
14/02/2024 08:59:51,214-194-246-246-1707881391,[99.57469],Kolkata
14/02/2024 08:59:51,210-190-251-251-1707881391,[97.8104],Kolkata
14/02/2024 08:59:51,215-195-242-242-1707881391,[97.06701],Kolkata
14/02/2024 08:59:51,205-196-249-249-1707881391,[99.45973],Kolkata
14/02/2024 08:59:51,209-194-251-251-1707881391,[95.37885],Kolkata
14/02/2024 08:59:52,218-203-248-248-1707881392,[95.881584],Kolkata
14/02/2024 08:59:52,217-198-255-255-1707881392,[85.90973],Kolkata
14/02/2024 08:59:52,230-196-248-248-1707881392,[83.0283],Kolkata
14/02/2024 08:59:39,233-185-247-247-1707881379,[78.45123],Kolkata
14/02/2024 08:59:41,228-197-233-233-1707881381,[76.12059],Kolkata
14/02/2024 08:59:41,225-200-230-230-1707881381,[90.421585],Kolkata
14/02/2024 08:59:42,228-197-231-231-1707881382,[79.0984],Kolkata
14/02/2024 08:59:42,226-193-238-238-1707881382,[97.07192],Kolkata
14/02/2024 08:59:43,227-196-235-235-1707881383,[99.35528],Kolkata
14/02/2024 08:59:43,223-192-247-247-1707881383,[96.10518],Kolkata
14/02/2024 08:59:43,223-191-245-245-1707881383,[99.4798],Kolkata
14/02/2024 08:59:43,226-191-240-240-1707881383,[99.47578],Kolkata
14/02/2024 08:59:43,228-190-240-240-1707881383,[98.499794],Kolkata
14/02/2024 08:59:43,230-191-237-237-1707881383,[99.3773],Kolkata
14/02/2024 08:59:43,233-194-234-234-1707881383,[99.23315],Kolkata
14/02/2024 08:59:43,235-197-230-230-1707881383,[99.14037],Kolkata
14/02/2024 08:59:44,235-195-232-232-1707881384,[98.630516],Kolkata
14/02/2024 08:59:44,236-196-230-230-1707881384,[99.14942],Kolkata
14/02/2024 08:59:44,223-190-246-246-1707881384,[99.77509],Kolkata
14/02/2024 08:59:44,229-195-238-238-1707881384,[99.22885],Kolkata
14/02/2024 08:59:44,226-196-237-237-1707881384,[99.84087],Kolkata
14/02/2024 08:59:44,224-192-243-243-1707881384,[99.24548],Kolkata
14/02/2024 08:59:44,227-193-239-239-1707881384,[84.3754],Kolkata
14/02/2024 08:59:44,223-189-245-245-1707881384,[93.6625],Kolkata
14/02/2024 08:59:45,230-193-239-239-1707881385,[89.574104],Kolkata
14/02/2024 08:59:45,231-194-240-240-1707881385,[83.262344],Kolkata
14/02/2024 08:59:45,230-196-235-235-1707881385,[97.28427],Kolkata
14/02/2024 08:59:45,228-194-239-239-1707881385,[98.409256],Kolkata
14/02/2024 08:59:45,228-192-240-240-1707881385,[94.602554],Kolkata
14/02/2024 08:59:45,223-190-244-244-1707881385,[76.562965],Kolkata
14/02/2024 08:59:47,226-197-239-239-1707881387,[92.05721],Kolkata
14/02/2024 08:59:47,221-189-251-251-1707881387,[97.22389],Kolkata
14/02/2024 08:59:48,225-193-246-246-1707881388,[81.64748],Kolkata
14/02/2024 08:59:48,233-195-238-238-1707881388,[94.18048],Kolkata
14/02/2024 08:59:48,230-194-242-242-1707881388,[98.51496],Kolkata
14/02/2024 08:59:48,232-195-242-242-1707881388,[96.35417],Kolkata
14/02/2024 08:59:48,234-194-241-241-1707881388,[97.19217],Kolkata
14/02/2024 08:59:48,229-191-248-248-1707881388,[95.877556],Kolkata
14/02/2024 08:59:49,231-192-252-252-1707881389,[89.96837],Kolkata
14/02/2024 08:59:50,229-187-248-248-1707881390,[97.48903],Kolkata
14/02/2024 08:59:50,219-181-255-255-1707881390,[80.39983],Kolkata
14/02/2024 08:59:50,217-182-255-255-1707881390,[80.86385],Kolkata
14/02/2024 08:59:50,216-184-255-255-1707881390,[89.0923],Kolkata
14/02/2024 08:59:50,215-186-255-255-1707881390,[96.69404],Kolkata
